Jahrgang,Geschlecht,Alter,qx
1986,Mann,36,0.000615
1986,Mann,37,0.00061
1986,Mann,38,0.000644
1986,Mann,39,0.000681
1986,Mann,40,0.00072
1986,Mann,41,0.00076
1986,Mann,42,0.000798
1986,Mann,43,0.000836
1986,Mann,44,0.000877
1986,Mann,45,0.000929
1986,Mann,46,0.000998
1986,Mann,47,0.001082
1986,Mann,48,0.001177
1986,Mann,49,0.00128
1986,Mann,50,0.001385
1986,Mann,51,0.001492
1986,Mann,52,0.001599
1986,Mann,53,0.001709
1986,Mann,54,0.00183
1986,Mann,55,0.001967
1986,Mann,56,0.002113
1986,Mann,57,0.002269
1986,Mann,58,0.002442
1986,Mann,59,0.002639
1986,Mann,60,0.002867
1986,Mann,61,0.003124
1986,Mann,62,0.003411
1986,Mann,63,0.003722
1986,Mann,64,0.004041
1986,Mann,65,0.00436
1986,Mann,66,0.004675
1986,Mann,67,0.004996
1986,Mann,68,0.005335
1986,Mann,69,0.005715
1986,Mann,70,0.006169
1986,Mann,71,0.006728
1986,Mann,72,0.0074
1986,Mann,73,0.008193
1986,Mann,74,0.009129
1986,Mann,75,0.010229
1986,Mann,76,0.011518
1986,Mann,77,0.01304
1986,Mann,78,0.014923
1986,Mann,79,0.017152
1986,Mann,80,0.019554
1986,Mann,81,0.022416
1986,Mann,82,0.02584
1986,Mann,83,0.029935
1986,Mann,84,0.034796
1986,Mann,85,0.040496
1986,Mann,86,0.047126
1986,Mann,87,0.054848
1986,Mann,88,0.063871
1986,Mann,89,0.074442
1986,Mann,90,0.086758
1986,Mann,91,0.10098
1986,Mann,92,0.117149
1986,Mann,93,0.135276
1986,Mann,94,0.155379
1986,Mann,95,0.177375
1986,Mann,96,0.201243
1986,Mann,97,0.227414
1986,Mann,98,0.256539
1986,Mann,99,0.289419
1986,Mann,100,0.326329
1986,Mann,101,0.367179
1986,Mann,102,0.411103
1986,Mann,103,0.458215
1986,Mann,104,0.513249
1986,Mann,105,0.579869
1986,Mann,106,0.627999
1986,Mann,107,0.677249
1986,Mann,108,0.726796
1986,Mann,109,0.775564
1986,Mann,110,0.822252
1986,Mann,111,0.865401
1986,Mann,112,0.903552
1986,Mann,113,0.935455
1986,Mann,114,0.960331
1986,Mann,115,0.978101
1986,Mann,116,0.989462
1986,Mann,117,0.995766
1986,Mann,118,0.998678
1986,Mann,119,0.999729
1986,Mann,120,1.0
1987,Frau,0,0.005943
1987,Frau,1,0.000645
1987,Frau,2,0.000162
1987,Frau,3,0.000185
1987,Frau,4,0.000234
1987,Frau,5,0.000154
1987,Frau,6,0.000177
1987,Frau,7,5e-05
1987,Frau,8,9.9e-05
1987,Frau,9,0.000124
1987,Frau,10,0.000149
1987,Frau,11,0.000197
1987,Frau,12,0.000294
1987,Frau,13,7.3e-05
1987,Frau,14,9.8e-05
1987,Frau,15,0.000291
1987,Frau,16,0.00012
1987,Frau,17,0.000191
1987,Frau,18,0.000354
1987,Frau,19,9.3e-05
1987,Frau,20,0.000342
1987,Frau,21,0.000311
1987,Frau,22,0.000173
1987,Frau,23,0.00021
1987,Frau,24,0.000103
1987,Frau,25,0.000239
1987,Frau,26,0.000153
1987,Frau,27,0.000111
1987,Frau,28,0.000287
1987,Frau,29,0.000228
1987,Frau,30,0.000206
1987,Frau,31,0.000321
1987,Frau,32,0.000266
1987,Frau,33,0.000295
1987,Frau,34,0.000422
1987,Frau,35,0.000299
1987,Frau,36,0.000296
1987,Frau,37,0.000317
1987,Frau,38,0.00034
1987,Frau,39,0.000365
1987,Frau,40,0.000392
1987,Frau,41,0.000421
1987,Frau,42,0.000452
1987,Frau,43,0.000486
1987,Frau,44,0.000523
1987,Frau,45,0.00056
1987,Frau,46,0.000597
1987,Frau,47,0.000636
1987,Frau,48,0.000679
1987,Frau,49,0.000729
1987,Frau,50,0.000786
1987,Frau,51,0.00085
1987,Frau,52,0.000921
1987,Frau,53,0.000997
1987,Frau,54,0.001076
1987,Frau,55,0.001154
1987,Frau,56,0.001228
1987,Frau,57,0.001304
1987,Frau,58,0.00139
1987,Frau,59,0.001492
1987,Frau,60,0.001615
1987,Frau,61,0.001761
1987,Frau,62,0.001929
1987,Frau,63,0.002109
1987,Frau,64,0.002294
1987,Frau,65,0.00248
1987,Frau,66,0.00267
1987,Frau,67,0.002881
1987,Frau,68,0.003123
1987,Frau,69,0.003406
1987,Frau,70,0.003729
1987,Frau,71,0.004099
1987,Frau,72,0.004531
1987,Frau,73,0.00504
1987,Frau,74,0.00564
1987,Frau,75,0.00635
1987,Frau,76,0.007195
1987,Frau,77,0.008208
1987,Frau,78,0.009436
1987,Frau,79,0.010926
1987,Frau,80,0.012742
1987,Frau,81,0.014826
1987,Frau,82,0.017242
1987,Frau,83,0.020141
1987,Frau,84,0.023602
1987,Frau,85,0.027744
1987,Frau,86,0.032703
1987,Frau,87,0.038592
1987,Frau,88,0.045521
1987,Frau,89,0.053582
1987,Frau,90,0.062848
1987,Frau,91,0.073388
1987,Frau,92,0.085268
1987,Frau,93,0.098554
1987,Frau,94,0.113319
1987,Frau,95,0.129658
1987,Frau,96,0.147668
1987,Frau,97,0.167431
1987,Frau,98,0.189062
1987,Frau,99,0.21277
1987,Frau,100,0.238605
1987,Frau,101,0.266587
1987,Frau,102,0.296895
1987,Frau,103,0.329808
1987,Frau,104,0.365563
1987,Frau,105,0.403362
1987,Frau,106,0.442752
1987,Frau,107,0.486321
1987,Frau,108,0.53228
1987,Frau,109,0.58029
1987,Frau,110,0.629963
1987,Frau,111,0.680717
1987,Frau,112,0.731739
1987,Frau,113,0.78194
1987,Frau,114,0.830045
1987,Frau,115,0.87454
1987,Frau,116,0.913808
1987,Frau,117,0.946405
1987,Frau,118,0.971375
1987,Frau,119,0.988598
1987,Frau,120,1.0
1987,Mann,0,0.007889
1987,Mann,1,0.000692
1987,Mann,2,0.000359
1987,Mann,3,0.000456
1987,Mann,4,0.000223
1987,Mann,5,0.00022
1987,Mann,6,0.000241
1987,Mann,7,0.00031
1987,Mann,8,0.000189
1987,Mann,9,0.000188
1987,Mann,10,9.4e-05
1987,Mann,11,0.000117
1987,Mann,12,0.000186
1987,Mann,13,0.000162
1987,Mann,14,0.000301
1987,Mann,15,0.000276
1987,Mann,16,0.000387
1987,Mann,17,0.000474
1987,Mann,18,0.000583
1987,Mann,19,0.000713
1987,Mann,20,0.000746
1987,Mann,21,0.000603
1987,Mann,22,0.000739
1987,Mann,23,0.000616
1987,Mann,24,0.000419
1987,Mann,25,0.000464
1987,Mann,26,0.000561
1987,Mann,27,0.000506
1987,Mann,28,0.000439
1987,Mann,29,0.000512
1987,Mann,30,0.000453
1987,Mann,31,0.00043
1987,Mann,32,0.000488
1987,Mann,33,0.00048
1987,Mann,34,0.000552
1987,Mann,35,0.000538
1987,Mann,36,0.000572
1987,Mann,37,0.000599
1987,Mann,38,0.000631
1987,Mann,39,0.000668
1987,Mann,40,0.000706
1987,Mann,41,0.000744
1987,Mann,42,0.000782
1987,Mann,43,0.000818
1987,Mann,44,0.000859
1987,Mann,45,0.000909
1987,Mann,46,0.000976
1987,Mann,47,0.001058
1987,Mann,48,0.001151
1987,Mann,49,0.001251
1987,Mann,50,0.001354
1987,Mann,51,0.001458
1987,Mann,52,0.001562
1987,Mann,53,0.001669
1987,Mann,54,0.001787
1987,Mann,55,0.00192
1987,Mann,56,0.002061
1987,Mann,57,0.002214
1987,Mann,58,0.002381
1987,Mann,59,0.002574
1987,Mann,60,0.002795
1987,Mann,61,0.003046
1987,Mann,62,0.003325
1987,Mann,63,0.003629
1987,Mann,64,0.003939
1987,Mann,65,0.00425
1987,Mann,66,0.004558
1987,Mann,67,0.004871
1987,Mann,68,0.005203
1987,Mann,69,0.005575
1987,Mann,70,0.006021
1987,Mann,71,0.006571
1987,Mann,72,0.007233
1987,Mann,73,0.008014
1987,Mann,74,0.008937
1987,Mann,75,0.010023
1987,Mann,76,0.011296
1987,Mann,77,0.0128
1987,Mann,78,0.014664
1987,Mann,79,0.016872
1987,Mann,80,0.019244
1987,Mann,81,0.022069
1987,Mann,82,0.02545
1987,Mann,83,0.029495
1987,Mann,84,0.034298
1987,Mann,85,0.039934
1987,Mann,86,0.046494
1987,Mann,87,0.05414
1987,Mann,88,0.063079
1987,Mann,89,0.073559
1987,Mann,90,0.085778
1987,Mann,91,0.099898
1987,Mann,92,0.115967
1987,Mann,93,0.134
1987,Mann,94,0.15402
1987,Mann,95,0.175949
1987,Mann,96,0.199772
1987,Mann,97,0.225916
1987,Mann,98,0.255029
1987,Mann,99,0.287907
1987,Mann,100,0.32483
1987,Mann,101,0.365715
1987,Mann,102,0.409709
1987,Mann,103,0.456924
1987,Mann,104,0.512054
1987,Mann,105,0.578745
1987,Mann,106,0.62713
1987,Mann,107,0.67664
1987,Mann,108,0.72644
1987,Mann,109,0.775445
1987,Mann,110,0.822335
1987,Mann,111,0.865638
1987,Mann,112,0.903882
1987,Mann,113,0.935808
1987,Mann,114,0.960658
1987,Mann,115,0.978362
1987,Mann,116,0.989636
1987,Mann,117,0.995861
1987,Mann,118,0.998717
1987,Mann,119,0.999739
1987,Mann,120,1.0
1988,Frau,0,0.005884
1988,Frau,1,0.000614
1988,Frau,2,0.000508
1988,Frau,3,5e-05
1988,Frau,4,2.5e-05
1988,Frau,5,0.000171
1988,Frau,6,9.7e-05
1988,Frau,7,0.00012
1988,Frau,8,0.000167
1988,Frau,9,0.000119
1988,Frau,10,4.8e-05
1988,Frau,11,0.000118
1988,Frau,12,0.000118
1988,Frau,13,0.000117
1988,Frau,14,0.00021
1988,Frau,15,0.000186
1988,Frau,16,0.000161
1988,Frau,17,0.000321
1988,Frau,18,0.000159
1988,Frau,19,0.000267
1988,Frau,20,0.000283
1988,Frau,21,0.000213
1988,Frau,22,8.3e-05
1988,Frau,23,0.000222
1988,Frau,24,0.000118
1988,Frau,25,0.000153
1988,Frau,26,0.000367
1988,Frau,27,0.000124
1988,Frau,28,0.000208
1988,Frau,29,0.000339
1988,Frau,30,0.000199
1988,Frau,31,0.000196
1988,Frau,32,0.000113
1988,Frau,33,0.000286
1988,Frau,34,0.000239
1988,Frau,35,0.000276
1988,Frau,36,0.000293
1988,Frau,37,0.000313
1988,Frau,38,0.000336
1988,Frau,39,0.000361
1988,Frau,40,0.000387
1988,Frau,41,0.000415
1988,Frau,42,0.000446
1988,Frau,43,0.000479
1988,Frau,44,0.000515
1988,Frau,45,0.000551
1988,Frau,46,0.000588
1988,Frau,47,0.000626
1988,Frau,48,0.000668
1988,Frau,49,0.000716
1988,Frau,50,0.000772
1988,Frau,51,0.000835
1988,Frau,52,0.000904
1988,Frau,53,0.000978
1988,Frau,54,0.001055
1988,Frau,55,0.001131
1988,Frau,56,0.001203
1988,Frau,57,0.001277
1988,Frau,58,0.00136
1988,Frau,59,0.00146
1988,Frau,60,0.001579
1988,Frau,61,0.001722
1988,Frau,62,0.001886
1988,Frau,63,0.002062
1988,Frau,64,0.002243
1988,Frau,65,0.002425
1988,Frau,66,0.002611
1988,Frau,67,0.002818
1988,Frau,68,0.003056
1988,Frau,69,0.003333
1988,Frau,70,0.003652
1988,Frau,71,0.004016
1988,Frau,72,0.004443
1988,Frau,73,0.004946
1988,Frau,74,0.005539
1988,Frau,75,0.006242
1988,Frau,76,0.007078
1988,Frau,77,0.008082
1988,Frau,78,0.009298
1988,Frau,79,0.010774
1988,Frau,80,0.012572
1988,Frau,81,0.014633
1988,Frau,82,0.01702
1988,Frau,83,0.019884
1988,Frau,84,0.023303
1988,Frau,85,0.027397
1988,Frau,86,0.032299
1988,Frau,87,0.038123
1988,Frau,88,0.044981
1988,Frau,89,0.052965
1988,Frau,90,0.062149
1988,Frau,91,0.072608
1988,Frau,92,0.084407
1988,Frau,93,0.097616
1988,Frau,94,0.112308
1988,Frau,95,0.128581
1988,Frau,96,0.146532
1988,Frau,97,0.166246
1988,Frau,98,0.187837
1988,Frau,99,0.211515
1988,Frau,100,0.237331
1988,Frau,101,0.265308
1988,Frau,102,0.295623
1988,Frau,103,0.328557
1988,Frau,104,0.364344
1988,Frau,105,0.402196
1988,Frau,106,0.441663
1988,Frau,107,0.485312
1988,Frau,108,0.531369
1988,Frau,109,0.579493
1988,Frau,110,0.629295
1988,Frau,111,0.680188
1988,Frau,112,0.731319
1988,Frau,113,0.781667
1988,Frau,114,0.829935
1988,Frau,115,0.874557
1988,Frau,116,0.913907
1988,Frau,117,0.946534
1988,Frau,118,0.971487
1988,Frau,119,0.98866
1988,Frau,120,1.0
1988,Mann,0,0.007802
1988,Mann,1,0.000855
1988,Mann,2,0.000387
1988,Mann,3,0.000286
1988,Mann,4,0.000235
1988,Mann,5,0.000324
1988,Mann,6,0.000137
1988,Mann,7,0.000159
1988,Mann,8,0.000181
1988,Mann,9,0.000136
1988,Mann,10,0.000202
1988,Mann,11,0.000112
1988,Mann,12,8.9e-05
1988,Mann,13,0.000156
1988,Mann,14,0.000265
1988,Mann,15,0.000198
1988,Mann,16,0.000415
1988,Mann,17,0.000412
1988,Mann,18,0.000603
1988,Mann,19,0.000724
1988,Mann,20,0.000502
1988,Mann,21,0.000637
1988,Mann,22,0.000583
1988,Mann,23,0.000532
1988,Mann,24,0.000478
1988,Mann,25,0.000519
1988,Mann,26,0.000413
1988,Mann,27,0.000453
1988,Mann,28,0.000474
1988,Mann,29,0.000547
1988,Mann,30,0.00026
1988,Mann,31,0.000352
1988,Mann,32,0.000739
1988,Mann,33,0.000481
1988,Mann,34,0.000507
1988,Mann,35,0.000542
1988,Mann,36,0.000561
1988,Mann,37,0.000588
1988,Mann,38,0.000619
1988,Mann,39,0.000655
1988,Mann,40,0.000692
1988,Mann,41,0.00073
1988,Mann,42,0.000766
1988,Mann,43,0.000802
1988,Mann,44,0.000841
1988,Mann,45,0.000889
1988,Mann,46,0.000955
1988,Mann,47,0.001035
1988,Mann,48,0.001126
1988,Mann,49,0.001224
1988,Mann,50,0.001324
1988,Mann,51,0.001425
1988,Mann,52,0.001526
1988,Mann,53,0.00163
1988,Mann,54,0.001745
1988,Mann,55,0.001874
1988,Mann,56,0.002012
1988,Mann,57,0.002159
1988,Mann,58,0.002322
1988,Mann,59,0.002509
1988,Mann,60,0.002725
1988,Mann,61,0.002969
1988,Mann,62,0.003242
1988,Mann,63,0.003537
1988,Mann,64,0.00384
1988,Mann,65,0.004143
1988,Mann,66,0.004443
1988,Mann,67,0.004749
1988,Mann,68,0.005074
1988,Mann,69,0.005439
1988,Mann,70,0.005877
1988,Mann,71,0.006418
1988,Mann,72,0.007069
1988,Mann,73,0.007839
1988,Mann,74,0.008749
1988,Mann,75,0.009821
1988,Mann,76,0.011079
1988,Mann,77,0.012565
1988,Mann,78,0.014412
1988,Mann,79,0.016598
1988,Mann,80,0.01894
1988,Mann,81,0.02173
1988,Mann,82,0.025068
1988,Mann,83,0.029063
1988,Mann,84,0.033809
1988,Mann,85,0.039381
1988,Mann,86,0.045871
1988,Mann,87,0.053441
1988,Mann,88,0.062298
1988,Mann,89,0.072687
1988,Mann,90,0.084809
1988,Mann,91,0.098828
1988,Mann,92,0.114796
1988,Mann,93,0.132734
1988,Mann,94,0.15267
1988,Mann,95,0.174533
1988,Mann,96,0.19831
1988,Mann,97,0.224426
1988,Mann,98,0.253525
1988,Mann,99,0.2864
1988,Mann,100,0.323334
1988,Mann,101,0.364252
1988,Mann,102,0.408313
1988,Mann,103,0.45563
1988,Mann,104,0.510854
1988,Mann,105,0.577613
1988,Mann,106,0.62625
1988,Mann,107,0.676018
1988,Mann,108,0.726072
1988,Mann,109,0.775312
1988,Mann,110,0.822404
1988,Mann,111,0.865861
1988,Mann,112,0.904186
1988,Mann,113,0.936143
1988,Mann,114,0.960974
1988,Mann,115,0.978614
1988,Mann,116,0.989804
1988,Mann,117,0.995952
1988,Mann,118,0.998754
1988,Mann,119,0.999749
1988,Mann,120,1.0
1989,Frau,0,0.006828
1989,Frau,1,0.000403
1989,Frau,2,0.000427
1989,Frau,3,0.000199
1989,Frau,4,0.000172
1989,Frau,5,7.2e-05
1989,Frau,6,0.000216
1989,Frau,7,7.2e-05
1989,Frau,8,2.4e-05
1989,Frau,9,4.8e-05
1989,Frau,10,0.00019
1989,Frau,11,4.7e-05
1989,Frau,12,0.000118
1989,Frau,13,7e-05
1989,Frau,14,0.000209
1989,Frau,15,0.000162
1989,Frau,16,0.000253
1989,Frau,17,0.000183
1989,Frau,18,0.000204
1989,Frau,19,0.000221
1989,Frau,20,0.00013
1989,Frau,21,0.000276
1989,Frau,22,0.000104
1989,Frau,23,0.000163
1989,Frau,24,0.000177
1989,Frau,25,0.000134
1989,Frau,26,0.000147
1989,Frau,27,0.000213
1989,Frau,28,0.000226
1989,Frau,29,0.000256
1989,Frau,30,0.000184
1989,Frau,31,0.000262
1989,Frau,32,0.000226
1989,Frau,33,0.000295
1989,Frau,34,0.000257
1989,Frau,35,0.000273
1989,Frau,36,0.00029
1989,Frau,37,0.000309
1989,Frau,38,0.000332
1989,Frau,39,0.000356
1989,Frau,40,0.000382
1989,Frau,41,0.000409
1989,Frau,42,0.00044
1989,Frau,43,0.000473
1989,Frau,44,0.000507
1989,Frau,45,0.000543
1989,Frau,46,0.000579
1989,Frau,47,0.000616
1989,Frau,48,0.000657
1989,Frau,49,0.000704
1989,Frau,50,0.000758
1989,Frau,51,0.00082
1989,Frau,52,0.000887
1989,Frau,53,0.000959
1989,Frau,54,0.001034
1989,Frau,55,0.001108
1989,Frau,56,0.001178
1989,Frau,57,0.00125
1989,Frau,58,0.001331
1989,Frau,59,0.001428
1989,Frau,60,0.001545
1989,Frau,61,0.001684
1989,Frau,62,0.001844
1989,Frau,63,0.002016
1989,Frau,64,0.002193
1989,Frau,65,0.002371
1989,Frau,66,0.002553
1989,Frau,67,0.002756
1989,Frau,68,0.00299
1989,Frau,69,0.003262
1989,Frau,70,0.003576
1989,Frau,71,0.003935
1989,Frau,72,0.004357
1989,Frau,73,0.004854
1989,Frau,74,0.00544
1989,Frau,75,0.006136
1989,Frau,76,0.006964
1989,Frau,77,0.007958
1989,Frau,78,0.009163
1989,Frau,79,0.010624
1989,Frau,80,0.012406
1989,Frau,81,0.014444
1989,Frau,82,0.016803
1989,Frau,83,0.019631
1989,Frau,84,0.023009
1989,Frau,85,0.027055
1989,Frau,86,0.031901
1989,Frau,87,0.037661
1989,Frau,88,0.044448
1989,Frau,89,0.052355
1989,Frau,90,0.06146
1989,Frau,91,0.071837
1989,Frau,92,0.083556
1989,Frau,93,0.096687
1989,Frau,94,0.111308
1989,Frau,95,0.127515
1989,Frau,96,0.145408
1989,Frau,97,0.165072
1989,Frau,98,0.186624
1989,Frau,99,0.210272
1989,Frau,100,0.236069
1989,Frau,101,0.264039
1989,Frau,102,0.294362
1989,Frau,103,0.327315
1989,Frau,104,0.363134
1989,Frau,105,0.401039
1989,Frau,106,0.440581
1989,Frau,107,0.484308
1989,Frau,108,0.530461
1989,Frau,109,0.578698
1989,Frau,110,0.628627
1989,Frau,111,0.679601
1989,Frau,112,0.730862
1989,Frau,113,0.781391
1989,Frau,114,0.82982
1989,Frau,115,0.874569
1989,Frau,116,0.914001
1989,Frau,117,0.946659
1989,Frau,118,0.971596
1989,Frau,119,0.988721
1989,Frau,120,1.0
1989,Mann,0,0.008161
1989,Mann,1,0.000766
1989,Mann,2,0.000358
1989,Mann,3,0.000307
1989,Mann,4,0.000232
1989,Mann,5,0.000161
1989,Mann,6,0.000136
1989,Mann,7,0.000181
1989,Mann,8,4.5e-05
1989,Mann,9,6.8e-05
1989,Mann,10,0.000246
1989,Mann,11,0.000112
1989,Mann,12,0.000156
1989,Mann,13,0.000111
1989,Mann,14,0.000198
1989,Mann,15,0.000219
1989,Mann,16,0.000217
1989,Mann,17,0.000389
1989,Mann,18,0.000386
1989,Mann,19,0.000486
1989,Mann,20,0.000415
1989,Mann,21,0.000348
1989,Mann,22,0.000483
1989,Mann,23,0.000393
1989,Mann,24,0.000497
1989,Mann,25,0.000519
1989,Mann,26,0.00045
1989,Mann,27,0.000489
1989,Mann,28,0.000341
1989,Mann,29,0.000584
1989,Mann,30,0.000409
1989,Mann,31,0.000449
1989,Mann,32,0.000489
1989,Mann,33,0.00055
1989,Mann,34,0.00052
1989,Mann,35,0.000532
1989,Mann,36,0.000551
1989,Mann,37,0.000577
1989,Mann,38,0.000608
1989,Mann,39,0.000643
1989,Mann,40,0.000679
1989,Mann,41,0.000715
1989,Mann,42,0.000751
1989,Mann,43,0.000785
1989,Mann,44,0.000823
1989,Mann,45,0.000871
1989,Mann,46,0.000934
1989,Mann,47,0.001012
1989,Mann,48,0.001101
1989,Mann,49,0.001197
1989,Mann,50,0.001295
1989,Mann,51,0.001393
1989,Mann,52,0.001491
1989,Mann,53,0.001593
1989,Mann,54,0.001704
1989,Mann,55,0.001829
1989,Mann,56,0.001963
1989,Mann,57,0.002107
1989,Mann,58,0.002265
1989,Mann,59,0.002447
1989,Mann,60,0.002657
1989,Mann,61,0.002895
1989,Mann,62,0.00316
1989,Mann,63,0.003448
1989,Mann,64,0.003743
1989,Mann,65,0.004038
1989,Mann,66,0.004331
1989,Mann,67,0.00463
1989,Mann,68,0.004948
1989,Mann,69,0.005306
1989,Mann,70,0.005737
1989,Mann,71,0.006269
1989,Mann,72,0.00691
1989,Mann,73,0.007668
1989,Mann,74,0.008566
1989,Mann,75,0.009624
1989,Mann,76,0.010867
1989,Mann,77,0.012336
1989,Mann,78,0.014165
1989,Mann,79,0.01633
1989,Mann,80,0.018643
1989,Mann,81,0.021398
1989,Mann,82,0.024694
1989,Mann,83,0.028639
1989,Mann,84,0.033328
1989,Mann,85,0.038837
1989,Mann,86,0.045258
1989,Mann,87,0.052753
1989,Mann,88,0.061527
1989,Mann,89,0.071826
1989,Mann,90,0.083851
1989,Mann,91,0.097769
1989,Mann,92,0.113636
1989,Mann,93,0.13148
1989,Mann,94,0.151332
1989,Mann,95,0.173127
1989,Mann,96,0.196857
1989,Mann,97,0.222944
1989,Mann,98,0.252028
1989,Mann,99,0.284898
1989,Mann,100,0.321841
1989,Mann,101,0.36279
1989,Mann,102,0.406917
1989,Mann,103,0.454332
1989,Mann,104,0.509648
1989,Mann,105,0.576473
1989,Mann,106,0.625361
1989,Mann,107,0.675385
1989,Mann,108,0.725692
1989,Mann,109,0.775166
1989,Mann,110,0.822459
1989,Mann,111,0.866047
1989,Mann,112,0.904462
1989,Mann,113,0.936466
1989,Mann,114,0.961281
1989,Mann,115,0.978858
1989,Mann,116,0.989967
1989,Mann,117,0.996039
1989,Mann,118,0.99879
1989,Mann,119,0.999758
1989,Mann,120,1.0
1990,Frau,0,0.006146
1990,Frau,1,0.000658
1990,Frau,2,0.00029
1990,Frau,3,0.000334
1990,Frau,4,0.000212
1990,Frau,5,9.4e-05
1990,Frau,6,9.4e-05
1990,Frau,7,7e-05
1990,Frau,8,0.000117
1990,Frau,9,0.000116
1990,Frau,10,2.3e-05
1990,Frau,11,9.3e-05
1990,Frau,12,0.000115
1990,Frau,13,6.9e-05
1990,Frau,14,0.00016
1990,Frau,15,0.000182
1990,Frau,16,0.000203
1990,Frau,17,0.000359
1990,Frau,18,0.000199
1990,Frau,19,0.000261
1990,Frau,20,0.000148
1990,Frau,21,0.00027
1990,Frau,22,0.000142
1990,Frau,23,0.000258
1990,Frau,24,0.000115
1990,Frau,25,0.000167
1990,Frau,26,9e-05
1990,Frau,27,0.000123
1990,Frau,28,0.000154
1990,Frau,29,0.000201
1990,Frau,30,0.000394
1990,Frau,31,0.000242
1990,Frau,32,0.000175
1990,Frau,33,0.000239
1990,Frau,34,0.000255
1990,Frau,35,0.00027
1990,Frau,36,0.000286
1990,Frau,37,0.000306
1990,Frau,38,0.000328
1990,Frau,39,0.000352
1990,Frau,40,0.000377
1990,Frau,41,0.000404
1990,Frau,42,0.000434
1990,Frau,43,0.000466
1990,Frau,44,0.0005
1990,Frau,45,0.000534
1990,Frau,46,0.00057
1990,Frau,47,0.000606
1990,Frau,48,0.000646
1990,Frau,49,0.000692
1990,Frau,50,0.000745
1990,Frau,51,0.000805
1990,Frau,52,0.000871
1990,Frau,53,0.000941
1990,Frau,54,0.001014
1990,Frau,55,0.001086
1990,Frau,56,0.001154
1990,Frau,57,0.001224
1990,Frau,58,0.001303
1990,Frau,59,0.001397
1990,Frau,60,0.001511
1990,Frau,61,0.001647
1990,Frau,62,0.001803
1990,Frau,63,0.001971
1990,Frau,64,0.002144
1990,Frau,65,0.002318
1990,Frau,66,0.002496
1990,Frau,67,0.002695
1990,Frau,68,0.002925
1990,Frau,69,0.003193
1990,Frau,70,0.003502
1990,Frau,71,0.003857
1990,Frau,72,0.004273
1990,Frau,73,0.004764
1990,Frau,74,0.005344
1990,Frau,75,0.006033
1990,Frau,76,0.006853
1990,Frau,77,0.007838
1990,Frau,78,0.009031
1990,Frau,79,0.010479
1990,Frau,80,0.012243
1990,Frau,81,0.01426
1990,Frau,82,0.016589
1990,Frau,83,0.019384
1990,Frau,84,0.022721
1990,Frau,85,0.026719
1990,Frau,86,0.03151
1990,Frau,87,0.037207
1990,Frau,88,0.043922
1990,Frau,89,0.051754
1990,Frau,90,0.060779
1990,Frau,91,0.071075
1990,Frau,92,0.082715
1990,Frau,93,0.09577
1990,Frau,94,0.110319
1990,Frau,95,0.12646
1990,Frau,96,0.144295
1990,Frau,97,0.16391
1990,Frau,98,0.185422
1990,Frau,99,0.20904
1990,Frau,100,0.234817
1990,Frau,101,0.262782
1990,Frau,102,0.293112
1990,Frau,103,0.326083
1990,Frau,104,0.361933
1990,Frau,105,0.399888
1990,Frau,106,0.439504
1990,Frau,107,0.483309
1990,Frau,108,0.529556
1990,Frau,109,0.577904
1990,Frau,110,0.627881
1990,Frau,111,0.678956
1990,Frau,112,0.730403
1990,Frau,113,0.781112
1990,Frau,114,0.829701
1990,Frau,115,0.874578
1990,Frau,116,0.914091
1990,Frau,117,0.946781
1990,Frau,118,0.971703
1990,Frau,119,0.988781
1990,Frau,120,1.0
1990,Mann,0,0.007374
1990,Mann,1,0.000489
1990,Mann,2,0.000368
1990,Mann,3,0.000271
1990,Mann,4,0.000268
1990,Mann,5,0.000288
1990,Mann,6,0.000199
1990,Mann,7,4.4e-05
1990,Mann,8,0.000176
1990,Mann,9,0.000109
1990,Mann,10,0.000175
1990,Mann,11,0.000153
1990,Mann,12,0.000153
1990,Mann,13,0.000152
1990,Mann,14,0.000172
1990,Mann,15,0.000214
1990,Mann,16,0.000319
1990,Mann,17,0.000423
1990,Mann,18,0.000752
1990,Mann,19,0.000599
1990,Mann,20,0.000367
1990,Mann,21,0.000423
1990,Mann,22,0.000414
1990,Mann,23,0.000289
1990,Mann,24,0.000392
1990,Mann,25,0.000525
1990,Mann,26,0.000439
1990,Mann,27,0.000426
1990,Mann,28,0.000368
1990,Mann,29,0.000375
1990,Mann,30,0.000336
1990,Mann,31,0.000517
1990,Mann,32,0.000403
1990,Mann,33,0.000505
1990,Mann,34,0.000511
1990,Mann,35,0.000523
1990,Mann,36,0.000542
1990,Mann,37,0.000567
1990,Mann,38,0.000597
1990,Mann,39,0.000631
1990,Mann,40,0.000666
1990,Mann,41,0.000702
1990,Mann,42,0.000737
1990,Mann,43,0.00077
1990,Mann,44,0.000806
1990,Mann,45,0.000853
1990,Mann,46,0.000915
1990,Mann,47,0.000991
1990,Mann,48,0.001078
1990,Mann,49,0.001171
1990,Mann,50,0.001267
1990,Mann,51,0.001362
1990,Mann,52,0.001458
1990,Mann,53,0.001556
1990,Mann,54,0.001664
1990,Mann,55,0.001786
1990,Mann,56,0.001916
1990,Mann,57,0.002056
1990,Mann,58,0.002209
1990,Mann,59,0.002386
1990,Mann,60,0.00259
1990,Mann,61,0.002822
1990,Mann,62,0.003081
